"Step"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MIN"," PPO (default), levels 1-10, aai_timescale=300, 5M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-10, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-9, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-8, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-7, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-6, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-5, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-4, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-3, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), levels 1-2, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MIN","PPO (default), level 1, aai_timescale=300, 2M time steps - rollout/ep_rew_mean__MAX"
"780","-0.8978440165519714","-0.8978440165519714","-0.8978440165519714","-0.9675379991531372","-0.9675379991531372","-0.9675379991531372","-0.7207300066947937","-0.7207300066947937","-0.7207300066947937","-0.6154659986495972","-0.6154659986495972","-0.6154659986495972","-0.698747992515564","-0.698747992515564","-0.698747992515564","-0.6626740097999573","-0.6626740097999573","-0.6626740097999573","-0.42765599489212036","-0.42765599489212036","-0.42765599489212036","-0.39744099974632263","-0.39744099974632263","-0.39744099974632263","0.27832698822021484","0.27832698822021484","0.27832698822021484","1.6383219957351685","1.6383219957351685","1.6383219957351685","3.004441976547241","3.004441976547241","3.004441976547241"
"781","-0.95728600025177","-0.95728600025177","-0.95728600025177","-0.9675419926643372","-0.9675419926643372","-0.9675419926643372","-0.6791939735412598","-0.6791939735412598","-0.6791939735412598","-0.621474027633667","-0.621474027633667","-0.621474027633667","-0.7359480261802673","-0.7359480261802673","-0.7359480261802673","-0.7285199761390686","-0.7285199761390686","-0.7285199761390686","-0.39020198583602905","-0.39020198583602905","-0.39020198583602905","-0.36666300892829895","-0.36666300892829895","-0.36666300892829895","0.2541019916534424","0.2541019916534424","0.2541019916534424","1.571026086807251","1.571026086807251","1.571026086807251","3.3779120445251465","3.3779120445251465","3.3779120445251465"
"782","-0.9205099940299988","-0.9205099940299988","-0.9205099940299988","-0.9675419926643372","-0.9675419926643372","-0.9675419926643372","-0.6716520190238953","-0.6716520190238953","-0.6716520190238953","-0.621474027633667","-0.621474027633667","-0.621474027633667","-0.7093939781188965","-0.7093939781188965","-0.7093939781188965","-0.7475759983062744","-0.7475759983062744","-0.7475759983062744","-0.39020198583602905","-0.39020198583602905","-0.39020198583602905","-0.38820499181747437","-0.38820499181747437","-0.38820499181747437","0.3068700134754181","0.3068700134754181","0.3068700134754181","1.5920600891113281","1.5920600891113281","1.5920600891113281","2.9749300479888916","2.9749300479888916","2.9749300479888916"
"783","-0.9205099940299988","-0.9205099940299988","-0.9205099940299988","-0.9749900102615356","-0.9749900102615356","-0.9749900102615356","-0.638043999671936","-0.638043999671936","-0.638043999671936","-0.6976199746131897","-0.6976199746131897","-0.6976199746131897","-0.6838200092315674","-0.6838200092315674","-0.6838200092315674","-0.7578179836273193","-0.7578179836273193","-0.7578179836273193","-0.409309983253479","-0.409309983253479","-0.409309983253479","-0.40549299120903015","-0.40549299120903015","-0.40549299120903015","0.34362199902534485","0.34362199902534485","0.34362199902534485","1.6221439838409424","1.6221439838409424","1.6221439838409424","3.0102720260620117","3.0102720260620117","3.0102720260620117"
"784","-0.931801974773407","-0.931801974773407","-0.931801974773407","-0.9718660116195679","-0.9718660116195679","-0.9718660116195679","-0.623117983341217","-0.623117983341217","-0.623117983341217","-0.6976199746131897","-0.6976199746131897","-0.6976199746131897","-0.6837959885597229","-0.6837959885597229","-0.6837959885597229","-0.7791540026664734","-0.7791540026664734","-0.7791540026664734","-0.409309983253479","-0.409309983253479","-0.409309983253479","-0.3703570067882538","-0.3703570067882538","-0.3703570067882538","0.4026539921760559","0.4026539921760559","0.4026539921760559","1.6221439838409424","1.6221439838409424","1.6221439838409424","3.4607601165771484","3.4607601165771484","3.4607601165771484"
"785","-0.9306219816207886","-0.9306219816207886","-0.9306219816207886","-0.9704279899597168","-0.9704279899597168","-0.9704279899597168","-0.6231020092964172","-0.6231020092964172","-0.6231020092964172","-0.7268959879875183","-0.7268959879875183","-0.7268959879875183","-0.6742900013923645","-0.6742900013923645","-0.6742900013923645","-0.7974399924278259","-0.7974399924278259","-0.7974399924278259","-0.38950398564338684","-0.38950398564338684","-0.38950398564338684","-0.34200501441955566","-0.34200501441955566","-0.34200501441955566","0.3774679899215698","0.3774679899215698","0.3774679899215698","1.9538780450820923","1.9538780450820923","1.9538780450820923","3.3308842182159424","3.3308842182159424","3.3308842182159424"
"786","-0.948170006275177","-0.948170006275177","-0.948170006275177","-0.973363995552063","-0.973363995552063","-0.973363995552063","-0.6317539811134338","-0.6317539811134338","-0.6317539811134338","-0.6859580278396606","-0.6859580278396606","-0.6859580278396606","-0.6752300262451172","-0.6752300262451172","-0.6752300262451172","-0.7974399924278259","-0.7974399924278259","-0.7974399924278259","-0.3749699890613556","-0.3749699890613556","-0.3749699890613556","-0.3187809884548187","-0.3187809884548187","-0.3187809884548187","0.3750779926776886","0.3750779926776886","0.3750779926776886","1.716286063194275","1.716286063194275","1.716286063194275","2.960644006729126","2.960644006729126","2.960644006729126"
"787","-0.9283239841461182","-0.9283239841461182","-0.9283239841461182","-0.9578520059585571","-0.9578520059585571","-0.9578520059585571","-0.6453940272331238","-0.6453940272331238","-0.6453940272331238","-0.6505079865455627","-0.6505079865455627","-0.6505079865455627","-0.6752340197563171","-0.6752340197563171","-0.6752340197563171","-0.7974560260772705","-0.7974560260772705","-0.7974560260772705","-0.3935759961605072","-0.3935759961605072","-0.3935759961605072","-0.3360689878463745","-0.3360689878463745","-0.3360689878463745","0.3686800003051758","0.3686800003051758","0.3686800003051758","1.7045660018920898","1.7045660018920898","1.7045660018920898","2.960644006729126","2.960644006729126","2.960644006729126"
"788","-0.9400680065155029","-0.9400680065155029","-0.9400680065155029","-0.9578559994697571","-0.9578559994697571","-0.9578559994697571","-0.654263973236084","-0.654263973236084","-0.654263973236084","-0.7006360292434692","-0.7006360292434692","-0.7006360292434692","-0.6370239853858948","-0.6370239853858948","-0.6370239853858948","-0.7669500112533569","-0.7669500112533569","-0.7669500112533569","-0.2973040044307709","-0.2973040044307709","-0.2973040044307709","-0.37488698959350586","-0.37488698959350586","-0.37488698959350586","0.34724101424217224","0.34724101424217224","0.34724101424217224","1.8075799942016602","1.8075799942016602","1.8075799942016602","3.2930262088775635","3.2930262088775635","3.2930262088775635"
"789","-0.938975989818573","-0.938975989818573","-0.938975989818573","-0.957863986492157","-0.957863986492157","-0.957863986492157","-0.654259979724884","-0.654259979724884","-0.654259979724884","-0.7281060218811035","-0.7281060218811035","-0.7281060218811035","-0.6370199918746948","-0.6370199918746948","-0.6370199918746948","-0.7937899827957153","-0.7937899827957153","-0.7937899827957153","-0.26145997643470764","-0.26145997643470764","-0.26145997643470764","-0.3909370005130768","-0.3909370005130768","-0.3909370005130768","0.3901369869709015","0.3901369869709015","0.3901369869709015","1.8334699869155884","1.8334699869155884","1.8334699869155884","3.20386004447937","3.20386004447937","3.20386004447937"
"790","-0.9017400145530701","-0.9017400145530701","-0.9017400145530701","-0.9578679800033569","-0.9578679800033569","-0.9578679800033569","-0.6488999724388123","-0.6488999724388123","-0.6488999724388123","-0.6800699830055237","-0.6800699830055237","-0.6800699830055237","-0.6572200059890747","-0.6572200059890747","-0.6572200059890747","-0.7746040225028992","-0.7746040225028992","-0.7746040225028992","-0.26145997643470764","-0.26145997643470764","-0.26145997643470764","-0.4000209867954254","-0.4000209867954254","-0.4000209867954254","0.39474499225616455","0.39474499225616455","0.39474499225616455","2.2284200191497803","2.2284200191497803","2.2284200191497803","2.6999220848083496","2.6999220848083496","2.6999220848083496"
"791","-0.90174400806427","-0.90174400806427","-0.90174400806427","-0.9736739993095398","-0.9736739993095398","-0.9736739993095398","-0.7087460160255432","-0.7087460160255432","-0.7087460160255432","-0.6896119713783264","-0.6896119713783264","-0.6896119713783264","-0.7139580249786377","-0.7139580249786377","-0.7139580249786377","-0.7820600271224976","-0.7820600271224976","-0.7820600271224976","0.12628403306007385","0.12628403306007385","0.12628403306007385","-0.48865100741386414","-0.48865100741386414","-0.48865100741386414","0.48117300868034363","0.48117300868034363","0.48117300868034363","1.7851099967956543","1.7851099967956543","1.7851099967956543","2.7140700817108154","2.7140700817108154","2.7140700817108154"
"792","-0.8821899890899658","-0.8821899890899658","-0.8821899890899658","-0.9736739993095398","-0.9736739993095398","-0.9736739993095398","-0.7404760122299194","-0.7404760122299194","-0.7404760122299194","-0.663561999797821","-0.663561999797821","-0.663561999797821","-0.6524140238761902","-0.6524140238761902","-0.6524140238761902","-0.7820680141448975","-0.7820680141448975","-0.7820680141448975","0.12509803473949432","0.12509803473949432","0.12509803473949432","-0.47682300209999084","-0.47682300209999084","-0.47682300209999084","0.5319910049438477","0.5319910049438477","0.5319910049438477","1.7545620203018188","1.7545620203018188","1.7545620203018188","2.7140700817108154","2.7140700817108154","2.7140700817108154"
"793","-0.8753139972686768","-0.8753139972686768","-0.8753139972686768","-0.9736739993095398","-0.9736739993095398","-0.9736739993095398","-0.7930259704589844","-0.7930259704589844","-0.7930259704589844","-0.6044759750366211","-0.6044759750366211","-0.6044759750366211","-0.6518620252609253","-0.6518620252609253","-0.6518620252609253","-0.8014659881591797","-0.8014659881591797","-0.8014659881591797","0.13462403416633606","0.13462403416633606","0.13462403416633606","-0.4393010139465332","-0.4393010139465332","-0.4393010139465332","0.5320929884910583","0.5320929884910583","0.5320929884910583","1.7599999904632568","1.7599999904632568","1.7599999904632568","2.7140700817108154","2.7140700817108154","2.7140700817108154"
"794","-0.8773559927940369","-0.8773559927940369","-0.8773559927940369","-0.9697440266609192","-0.9697440266609192","-0.9697440266609192","-0.7930300235748291","-0.7930300235748291","-0.7930300235748291","-0.5658419728279114","-0.5658419728279114","-0.5658419728279114","-0.6518579721450806","-0.6518579721450806","-0.6518579721450806","-0.8014580011367798","-0.8014580011367798","-0.8014580011367798","0.12359403073787689","0.12359403073787689","0.12359403073787689","-0.45745500922203064","-0.45745500922203064","-0.45745500922203064","0.4429349899291992","0.4429349899291992","0.4429349899291992","1.78656804561615","1.78656804561615","1.78656804561615","3.037398099899292","3.037398099899292","3.037398099899292"
"795","-0.8483579754829407","-0.8483579754829407","-0.8483579754829407","-0.9697440266609192","-0.9697440266609192","-0.9697440266609192","-0.834604024887085","-0.834604024887085","-0.834604024887085","-0.5550919771194458","-0.5550919771194458","-0.5550919771194458","-0.6524860262870789","-0.6524860262870789","-0.6524860262870789","-0.8014580011367798","-0.8014580011367798","-0.8014580011367798","0.06597203016281128","0.06597203016281128","0.06597203016281128","-0.4013870060443878","-0.4013870060443878","-0.4013870060443878","0.45231300592422485","0.45231300592422485","0.45231300592422485","1.78656804561615","1.78656804561615","1.78656804561615","2.9868381023406982","2.9868381023406982","2.9868381023406982"
"796","-0.8483539819717407","-0.8483539819717407","-0.8483539819717407","-0.9546779990196228","-0.9546779990196228","-0.9546779990196228","-0.8346120119094849","-0.8346120119094849","-0.8346120119094849","-0.5550959706306458","-0.5550959706306458","-0.5550959706306458","-0.6641340255737305","-0.6641340255737305","-0.6641340255737305","-0.7729340195655823","-0.7729340195655823","-0.7729340195655823","0.04101002961397171","0.04101002961397171","0.04101002961397171","-0.4002569913864136","-0.4002569913864136","-0.4002569913864136","0.5548779964447021","0.5548779964447021","0.5548779964447021","2.115950107574463","2.115950107574463","2.115950107574463","2.971492052078247","2.971492052078247","2.971492052078247"
"797","-0.7889279723167419","-0.7889279723167419","-0.7889279723167419","-0.9716560244560242","-0.9716560244560242","-0.9716560244560242","-0.834604024887085","-0.834604024887085","-0.834604024887085","-0.5540739893913269","-0.5540739893913269","-0.5540739893913269","-0.6353359818458557","-0.6353359818458557","-0.6353359818458557","-0.7729380130767822","-0.7729380130767822","-0.7729380130767822","-0.1338139772415161","-0.1338139772415161","-0.1338139772415161","-0.29506799578666687","-0.29506799578666687","-0.29506799578666687","0.5483760237693787","0.5483760237693787","0.5483760237693787","2.0012199878692627","2.0012199878692627","2.0012199878692627","3.1829981803894043","3.1829981803894043","3.1829981803894043"
"798","-0.788923978805542","-0.788923978805542","-0.788923978805542","-0.9716640114784241","-0.9716640114784241","-0.9716640114784241","-0.834604024887085","-0.834604024887085","-0.834604024887085","-0.5379379987716675","-0.5379379987716675","-0.5379379987716675","-0.628354012966156","-0.628354012966156","-0.628354012966156","-0.7729499936103821","-0.7729499936103821","-0.7729499936103821","-0.16221998631954193","-0.16221998631954193","-0.16221998631954193","-0.2943840026855469","-0.2943840026855469","-0.2943840026855469","0.627672016620636","0.627672016620636","0.627672016620636","1.9683940410614014","1.9683940410614014","1.9683940410614014","2.9952821731567383","2.9952821731567383","2.9952821731567383"
"799","-0.7889320254325867","-0.7889320254325867","-0.7889320254325867","-0.9438719749450684","-0.9438719749450684","-0.9438719749450684","-0.819957971572876","-0.819957971572876","-0.819957971572876","-0.5571720004081726","-0.5571720004081726","-0.5571720004081726","-0.6283460259437561","-0.6283460259437561","-0.6283460259437561","-0.6687740087509155","-0.6687740087509155","-0.6687740087509155","-0.1758519858121872","-0.1758519858121872","-0.1758519858121872","-0.2943840026855469","-0.2943840026855469","-0.2943840026855469","0.5927479863166809","0.5927479863166809","0.5927479863166809","1.8983581066131592","1.8983581066131592","1.8983581066131592","3.0008602142333984","3.0008602142333984","3.0008602142333984"
"800","-0.7889400124549866","-0.7889400124549866","-0.7889400124549866","-0.9444100260734558","-0.9444100260734558","-0.9444100260734558","-0.8353360295295715","-0.8353360295295715","-0.8353360295295715","-0.5571720004081726","-0.5571720004081726","-0.5571720004081726","-0.6316199898719788","-0.6316199898719788","-0.6316199898719788","-0.6667960286140442","-0.6667960286140442","-0.6667960286140442","-0.1410759836435318","-0.1410759836435318","-0.1410759836435318","-0.31255000829696655","-0.31255000829696655","-0.31255000829696655","0.5323709845542908","0.5323709845542908","0.5323709845542908","2.0261220932006836","2.0261220932006836","2.0261220932006836","3.195282220840454","3.195282220840454","3.195282220840454"
"801","-0.782043993473053","-0.782043993473053","-0.782043993473053","-0.9342679977416992","-0.9342679977416992","-0.9342679977416992","-0.8371520042419434","-0.8371520042419434","-0.8371520042419434","-0.5657960176467896","-0.5657960176467896","-0.5657960176467896","-0.6316279768943787","-0.6316279768943787","-0.6316279768943787","-0.6279860138893127","-0.6279860138893127","-0.6279860138893127","-0.16915197670459747","-0.16915197670459747","-0.16915197670459747","-0.3396579921245575","-0.3396579921245575","-0.3396579921245575","0.5160980224609375","0.5160980224609375","0.5160980224609375","2.189620018005371","2.189620018005371","2.189620018005371","2.7826220989227295","2.7826220989227295","2.7826220989227295"
"802","-0.7465239763259888","-0.7465239763259888","-0.7465239763259888","-0.9342679977416992","-0.9342679977416992","-0.9342679977416992","-0.7772979736328125","-0.7772979736328125","-0.7772979736328125","-0.5657920241355896","-0.5657920241355896","-0.5657920241355896","-0.6620079874992371","-0.6620079874992371","-0.6620079874992371","-0.605787992477417","-0.605787992477417","-0.605787992477417","-0.19946998357772827","-0.19946998357772827","-0.19946998357772827","-0.399399995803833","-0.399399995803833","-0.399399995803833","0.6042699813842773","0.6042699813842773","0.6042699813842773","1.7480140924453735","1.7480140924453735","1.7480140924453735","2.801530122756958","2.801530122756958","2.801530122756958"
"803","-0.7577679753303528","-0.7577679753303528","-0.7577679753303528","-0.9317259788513184","-0.9317259788513184","-0.9317259788513184","-0.7773060202598572","-0.7773060202598572","-0.7773060202598572","-0.5496180057525635","-0.5496180057525635","-0.5496180057525635","-0.7310400009155273","-0.7310400009155273","-0.7310400009155273","-0.5961160063743591","-0.5961160063743591","-0.5961160063743591","-0.18970997631549835","-0.18970997631549835","-0.18970997631549835","-0.45313799381256104","-0.45313799381256104","-0.45313799381256104","0.6733160018920898","0.6733160018920898","0.6733160018920898","1.7044280767440796","1.7044280767440796","1.7044280767440796","2.801530122756958","2.801530122756958","2.801530122756958"
"804","-0.7577720284461975","-0.7577720284461975","-0.7577720284461975","-0.9317259788513184","-0.9317259788513184","-0.9317259788513184","-0.761572003364563","-0.761572003364563","-0.761572003364563","-0.5443419814109802","-0.5443419814109802","-0.5443419814109802","-0.7310400009155273","-0.7310400009155273","-0.7310400009155273","-0.4683000147342682","-0.4683000147342682","-0.4683000147342682","-0.187189981341362","-0.187189981341362","-0.187189981341362","-0.45012199878692627","-0.45012199878692627","-0.45012199878692627","0.7417899966239929","0.7417899966239929","0.7417899966239929","1.8329720497131348","1.8329720497131348","1.8329720497131348","3.284640073776245","3.284640073776245","3.284640073776245"
"805","-0.7577800154685974","-0.7577800154685974","-0.7577800154685974","-0.9477980136871338","-0.9477980136871338","-0.9477980136871338","-0.7660179734230042","-0.7660179734230042","-0.7660179734230042","-0.5443459749221802","-0.5443459749221802","-0.5443459749221802","-0.7310400009155273","-0.7310400009155273","-0.7310400009155273","-0.488070011138916","-0.488070011138916","-0.488070011138916","-0.17088797688484192","-0.17088797688484192","-0.17088797688484192","-0.4488700032234192","-0.4488700032234192","-0.4488700032234192","0.6920660138130188","0.6920660138130188","0.6920660138130188","2.2550160884857178","2.2550160884857178","2.2550160884857178","2.813382148742676","2.813382148742676","2.813382148742676"
"806","-0.7566279768943787","-0.7566279768943787","-0.7566279768943787","-0.9477940201759338","-0.9477940201759338","-0.9477940201759338","-0.7566559910774231","-0.7566559910774231","-0.7566559910774231","-0.5797359943389893","-0.5797359943389893","-0.5797359943389893","-0.7310400009155273","-0.7310400009155273","-0.7310400009155273","-0.5054280161857605","-0.5054280161857605","-0.5054280161857605","-0.18929597735404968","-0.18929597735404968","-0.18929597735404968","-0.4894079864025116","-0.4894079864025116","-0.4894079864025116","0.641219973564148","0.641219973564148","0.641219973564148","1.737828016281128","1.737828016281128","1.737828016281128","2.8916800022125244","2.8916800022125244","2.8916800022125244"
"807","-0.7566279768943787","-0.7566279768943787","-0.7566279768943787","-0.9194899797439575","-0.9194899797439575","-0.9194899797439575","-0.7661499977111816","-0.7661499977111816","-0.7661499977111816","-0.618582010269165","-0.618582010269165","-0.618582010269165","-0.7035920023918152","-0.7035920023918152","-0.7035920023918152","-0.5092599987983704","-0.5092599987983704","-0.5092599987983704","-0.13296997547149658","-0.13296997547149658","-0.13296997547149658","-0.5140720009803772","-0.5140720009803772","-0.5140720009803772","0.6099140048027039","0.6099140048027039","0.6099140048027039","1.6856319904327393","1.6856319904327393","1.6856319904327393","3.306896209716797","3.306896209716797","3.306896209716797"
"808","-0.7354959845542908","-0.7354959845542908","-0.7354959845542908","-0.9194899797439575","-0.9194899797439575","-0.9194899797439575","-0.834443986415863","-0.834443986415863","-0.834443986415863","-0.618586003780365","-0.618586003780365","-0.618586003780365","-0.7388520240783691","-0.7388520240783691","-0.7388520240783691","-0.5092759728431702","-0.5092759728431702","-0.5092759728431702","-0.1099739819765091","-0.1099739819765091","-0.1099739819765091","-0.5140640139579773","-0.5140640139579773","-0.5140640139579773","0.6259719729423523","0.6259719729423523","0.6259719729423523","1.717932105064392","1.717932105064392","1.717932105064392","2.8899481296539307","2.8899481296539307","2.8899481296539307"
"809","-0.7354959845542908","-0.7354959845542908","-0.7354959845542908","-0.9140599966049194","-0.9140599966049194","-0.9140599966049194","-0.8873900175094604","-0.8873900175094604","-0.8873900175094604","-0.6185899972915649","-0.6185899972915649","-0.6185899972915649","-0.7099959850311279","-0.7099959850311279","-0.7099959850311279","-0.4645020067691803","-0.4645020067691803","-0.4645020067691803","-0.1099739819765091","-0.1099739819765091","-0.1099739819765091","-0.4657819867134094","-0.4657819867134094","-0.4657819867134094","0.5888180136680603","0.5888180136680603","0.5888180136680603","1.717932105064392","1.717932105064392","1.717932105064392","2.9500601291656494","2.9500601291656494","2.9500601291656494"
"810","-0.7355039715766907","-0.7355039715766907","-0.7355039715766907","-0.9140759706497192","-0.9140759706497192","-0.9140759706497192","-0.8949360251426697","-0.8949360251426697","-0.8949360251426697","-0.5674399733543396","-0.5674399733543396","-0.5674399733543396","-0.6903300285339355","-0.6903300285339355","-0.6903300285339355","-0.46450600028038025","-0.46450600028038025","-0.46450600028038025","0.3059040307998657","0.3059040307998657","0.3059040307998657","-0.4878160059452057","-0.4878160059452057","-0.4878160059452057","0.6505619883537292","0.6505619883537292","0.6505619883537292","2.117716073989868","2.117716073989868","2.117716073989868","2.9500601291656494","2.9500601291656494","2.9500601291656494"
"811","-0.7354999780654907","-0.7354999780654907","-0.7354999780654907","-0.914080023765564","-0.914080023765564","-0.914080023765564","-0.9285439848899841","-0.9285439848899841","-0.9285439848899841","-0.5766739845275879","-0.5766739845275879","-0.5766739845275879","-0.6903300285339355","-0.6903300285339355","-0.6903300285339355","-0.44466400146484375","-0.44466400146484375","-0.44466400146484375","0.3450980484485626","0.3450980484485626","0.3450980484485626","-0.49962401390075684","-0.49962401390075684","-0.49962401390075684","0.6833680272102356","0.6833680272102356","0.6833680272102356","1.7384320497512817","1.7384320497512817","1.7384320497512817","3.3826160430908203","3.3826160430908203","3.3826160430908203"
"812","-0.7355039715766907","-0.7355039715766907","-0.7355039715766907","-0.914080023765564","-0.914080023765564","-0.914080023765564","-0.9200999736785889","-0.9200999736785889","-0.9200999736785889","-0.5529379844665527","-0.5529379844665527","-0.5529379844665527","-0.6874060034751892","-0.6874060034751892","-0.6874060034751892","-0.47516199946403503","-0.47516199946403503","-0.47516199946403503","0.3451700508594513","0.3451700508594513","0.3451700508594513","-0.5371540188789368","-0.5371540188789368","-0.5371540188789368","0.5591920018196106","0.5591920018196106","0.5591920018196106","1.8581420183181763","1.8581420183181763","1.8581420183181763","3.0408360958099365","3.0408360958099365","3.0408360958099365"
"813","-0.7354879975318909","-0.7354879975318909","-0.7354879975318909","-0.9140920042991638","-0.9140920042991638","-0.9140920042991638","-0.9200999736785889","-0.9200999736785889","-0.9200999736785889","-0.6038020253181458","-0.6038020253181458","-0.6038020253181458","-0.6874060034751892","-0.6874060034751892","-0.6874060034751892","-0.4943520128726959","-0.4943520128726959","-0.4943520128726959","0.3451700508594513","0.3451700508594513","0.3451700508594513","-0.5371500253677368","-0.5371500253677368","-0.5371500253677368","0.5304780006408691","0.5304780006408691","0.5304780006408691","1.9584341049194336","1.9584341049194336","1.9584341049194336","3.0336341857910156","3.0336341857910156","3.0336341857910156"
"814","-0.7722600102424622","-0.7722600102424622","-0.7722600102424622","-0.9047880172729492","-0.9047880172729492","-0.9047880172729492","-0.9173920154571533","-0.9173920154571533","-0.9173920154571533","-0.6319900155067444","-0.6319900155067444","-0.6319900155067444","-0.7256199717521667","-0.7256199717521667","-0.7256199717521667","-0.4943479895591736","-0.4943479895591736","-0.4943479895591736","0.3959100544452667","0.3959100544452667","0.3959100544452667","-0.5742539763450623","-0.5742539763450623","-0.5742539763450623","0.5881549715995789","0.5881549715995789","0.5881549715995789","2.3543920516967773","2.3543920516967773","2.3543920516967773","3.5123980045318604","3.5123980045318604","3.5123980045318604"
"815","-0.7722679972648621","-0.7722679972648621","-0.7722679972648621","-0.9059320092201233","-0.9059320092201233","-0.9059320092201233","-0.9173880219459534","-0.9173880219459534","-0.9173880219459534","-0.6319820284843445","-0.6319820284843445","-0.6319820284843445","-0.7256199717521667","-0.7256199717521667","-0.7256199717521667","-0.4943400025367737","-0.4943400025367737","-0.4943400025367737","0.41396403312683105","0.41396403312683105","0.41396403312683105","-0.6518959999084473","-0.6518959999084473","-0.6518959999084473","0.5924100279808044","0.5924100279808044","0.5924100279808044","2.183516025543213","2.183516025543213","2.183516025543213","3.236330032348633","3.236330032348633","3.236330032348633"
"816","-0.772786021232605","-0.772786021232605","-0.772786021232605","-0.9059360027313232","-0.9059360027313232","-0.9059360027313232","-0.9173960089683533","-0.9173960089683533","-0.9173960089683533","-0.6690639853477478","-0.6690639853477478","-0.6690639853477478","-0.7256159782409668","-0.7256159782409668","-0.7256159782409668","-0.4943400025367737","-0.4943400025367737","-0.4943400025367737","0.3339420258998871","0.3339420258998871","0.3339420258998871","-0.6507859826087952","-0.6507859826087952","-0.6507859826087952","0.5580880045890808","0.5580880045890808","0.5580880045890808","2.179960012435913","2.179960012435913","2.179960012435913","3.2917380332946777","3.2917380332946777","3.2917380332946777"
"817","-0.772786021232605","-0.772786021232605","-0.772786021232605","-0.9059320092201233","-0.9059320092201233","-0.9059320092201233","-0.9173960089683533","-0.9173960089683533","-0.9173960089683533","-0.6485139727592468","-0.6485139727592468","-0.6485139727592468","-0.7256199717521667","-0.7256199717521667","-0.7256199717521667","-0.4943400025367737","-0.4943400025367737","-0.4943400025367737","-0.07065798342227936","-0.07065798342227936","-0.07065798342227936","-0.6664379835128784","-0.6664379835128784","-0.6664379835128784","0.6106460094451904","0.6106460094451904","0.6106460094451904","2.2816741466522217","2.2816741466522217","2.2816741466522217","3.2917380332946777","3.2917380332946777","3.2917380332946777"
"818","-0.7926279902458191","-0.7926279902458191","-0.7926279902458191","-0.9059399962425232","-0.9059399962425232","-0.9059399962425232","-0.9173960089683533","-0.9173960089683533","-0.9173960089683533","-0.6676999926567078","-0.6676999926567078","-0.6676999926567078","-0.7329360246658325","-0.7329360246658325","-0.7329360246658325","-0.49434399604797363","-0.49434399604797363","-0.49434399604797363","-0.08932197839021683","-0.08932197839021683","-0.08932197839021683","-0.7052239775657654","-0.7052239775657654","-0.7052239775657654","0.6738119721412659","0.6738119721412659","0.6738119721412659","2.2816741466522217","2.2816741466522217","2.2816741466522217","3.522104024887085","3.522104024887085","3.522104024887085"
